transaction_id,card_id,timestamp,amount,merchant_category,country,card_present,is_fraud
txn_0000325,card_00723,2026-01-24T07:21:45Z,186.06,pharmacy,IN,False,False
txn_0000326,card_00836,2026-01-17T11:24:13Z,46.95,utilities,AE,True,False
txn_0000327,card_00451,2026-01-23T19:34:23Z,516.44,atm_withdrawal,AE,True,False
txn_0000328,card_00513,2026-01-11T01:56:11Z,38.05,electronics,GB,False,False
txn_0000329,card_00663,2026-01-11T04:05:48Z,43.54,grocery,AE,True,False
txn_0000330,card_00807,2026-01-23T17:57:40Z,57.58,online_retail,DE,False,False
txn_0000331,card_00346,2026-01-02T17:08:32Z,27.8,entertainment,DE,True,False
txn_0000332,card_00284,2026-01-23T17:09:48Z,40.23,utilities,IN,False,False
txn_0000333,card_00778,2026-01-01T08:29:08Z,23.84,restaurant,GB,False,False
txn_0000334,card_00357,2026-01-05T17:50:02Z,86.56,utilities,AE,True,False
txn_0000335,card_00337,2026-01-09T01:00:43Z,104.81,atm_withdrawal,US,False,False
txn_0000336,card_00699,2026-01-17T00:57:43Z,199.14,fuel,DE,False,True
txn_0000337,card_00288,2026-01-21T07:24:07Z,45.54,online_retail,SG,True,False
txn_0000338,card_00743,2026-01-20T22:27:02Z,163.31,travel,IN,True,False
txn_0000339,card_00802,2026-01-05T19:24:08Z,72.97,grocery,US,True,False
txn_0000340,card_00311,2026-01-03T14:48:30Z,17.78,atm_withdrawal,SG,True,False
txn_0000341,card_00509,2026-01-18T22:24:26Z,973.18,restaurant,GB,False,False
txn_0000342,card_00134,2026-01-26T00:36:13Z,18.14,utilities,SG,True,False
txn_0000343,card_00286,2026-01-02T16:02:19Z,72.35,restaurant,IN,False,False
txn_0000344,card_00056,2026-01-08T17:21:19Z,13.16,fuel,DE,False,False
txn_0000345,card_00712,2026-01-05T12:20:51Z,48.98,atm_withdrawal,GB,True,False
txn_0000346,card_00115,2026-01-24T10:14:02Z,111.67,electronics,US,True,False
txn_0000347,card_00720,2026-01-17T07:32:53Z,383.68,restaurant,SG,False,False
txn_0000348,card_00702,2026-01-14T19:44:15Z,31.95,fuel,IN,False,False
txn_0000349,card_00525,2026-01-29T09:36:24Z,406.41,utilities,SG,False,False
txn_0000350,card_00498,2026-01-18T18:30:25Z,81.76,utilities,SG,False,False
txn_0000351,card_00106,2026-01-18T08:44:18Z,77.62,fuel,SG,True,False
txn_0000352,card_00670,2026-01-09T12:13:39Z,51.87,entertainment,GB,False,False
txn_0000353,card_00293,2026-01-04T11:35:52Z,40.63,online_retail,US,False,False
txn_0000354,card_00216,2026-01-15T18:18:51Z,177.67,travel,SG,True,False
txn_0000355,card_00026,2026-01-20T12:57:59Z,14.13,restaurant,AE,False,False
txn_0000356,card_00421,2026-01-26T03:47:16Z,10.39,travel,AE,False,False
txn_0000357,card_00836,2026-01-30T12:09:50Z,48.62,travel,AE,True,False
txn_0000358,card_00669,2026-01-06T08:22:32Z,55.32,travel,IN,True,False
txn_0000359,card_00689,2026-01-08T04:30:39Z,48.38,grocery,IN,False,False
txn_0000360,card_00818,2026-01-26T09:14:59Z,126.71,restaurant,SG,False,False
txn_0000361,card_00505,2026-01-12T05:16:02Z,145.55,entertainment,GB,False,False
txn_0000362,card_00837,2026-01-16T03:30:51Z,37.31,pharmacy,AE,True,False
txn_0000363,card_00124,2026-01-02T05:05:43Z,25.79,fuel,IN,True,False
txn_0000364,card_00618,2026-01-07T08:04:44Z,436.3,online_retail,GB,True,False
txn_0000365,card_00355,2026-01-08T15:28:58Z,115.14,restaurant,GB,True,False
txn_0000366,card_00566,2026-01-25T23:19:15Z,130.51,grocery,IN,False,False
txn_0000367,card_00276,2026-01-17T13:42:51Z,96.32,pharmacy,IN,False,False
txn_0000368,card_00741,2026-01-02T15:14:26Z,212.28,online_retail,AE,False,False
txn_0000369,card_00799,2026-01-01T14:05:06Z,78.93,electronics,DE,True,False
txn_0000370,card_00772,2026-01-24T08:21:03Z,152.34,travel,DE,False,False
txn_0000371,card_00441,2026-01-12T16:55:34Z,73.49,travel,AE,True,False
txn_0000372,card_00677,2026-01-22T15:48:03Z,157.17,electronics,US,True,False
txn_0000373,card_00557,2026-01-07T10:33:08Z,266.08,grocery,SG,True,False
txn_0000374,card_00241,2026-01-24T17:09:08Z,236.73,utilities,SG,False,True
txn_0000375,card_00018,2026-01-12T04:04:08Z,107.83,entertainment,IN,False,False
txn_0000376,card_00786,2026-01-07T07:54:39Z,76.16,grocery,AE,False,False
txn_0000377,card_00233,2026-01-24T19:45:01Z,210.7,utilities,AE,True,False
txn_0000378,card_00542,2026-01-08T19:03:01Z,77.33,atm_withdrawal,GB,True,False
txn_0000379,card_00537,2026-01-24T22:52:56Z,62.01,grocery,GB,True,False
txn_0000380,card_00444,2026-01-26T08:32:51Z,35.36,utilities,DE,True,False
txn_0000381,card_00054,2026-01-14T07:57:24Z,49.61,entertainment,DE,False,False
txn_0000382,card_00374,2026-01-20T23:03:01Z,41.86,restaurant,GB,True,False
txn_0000383,card_00214,2026-01-14T23:55:52Z,461.96,utilities,SG,True,False
txn_0000384,card_00278,2026-01-21T12:30:31Z,76.97,fuel,IN,True,False
txn_0000385,card_00714,2026-01-13T01:10:13Z,26.67,pharmacy,AE,True,False
txn_0000386,card_00677,2026-01-17T22:58:04Z,32.04,online_retail,IN,True,False
txn_0000387,card_00218,2026-01-07T05:43:57Z,80.3,utilities,US,True,False
txn_0000388,card_00160,2026-01-18T18:12:04Z,47.61,entertainment,IN,True,False
txn_0000389,card_00531,2026-01-19T03:25:44Z,119.34,travel,AE,True,False
txn_0000390,card_00128,2026-01-04T09:02:23Z,1086.75,restaurant,DE,False,False
txn_0000391,card_00450,2026-01-12T01:31:06Z,16.01,pharmacy,DE,True,False
txn_0000392,card_00330,2026-01-15T05:17:29Z,90.04,travel,DE,True,False
txn_0000393,card_00188,2026-01-15T15:51:31Z,1266.87,online_retail,GB,False,False
txn_0000394,card_00421,2026-01-06T15:56:53Z,97.38,grocery,GB,False,False
txn_0000395,card_00528,2026-01-28T01:00:00Z,13.02,online_retail,GB,True,False
txn_0000396,card_00519,2026-01-30T08:12:43Z,46.72,grocery,IN,False,False
txn_0000397,card_00165,2026-01-04T11:32:49Z,79.88,restaurant,AE,True,False
txn_0000398,card_00490,2026-01-06T12:01:09Z,414.98,restaurant,DE,True,False
txn_0000399,card_00234,2026-01-16T14:46:24Z,1833.82,travel,AE,False,False
txn_0000400,card_00896,2026-01-20T11:20:12Z,33.9,utilities,SG,False,False
txn_0000401,card_00090,2026-01-29T10:03:51Z,40.11,utilities,GB,True,False
txn_0000402,card_00179,2026-01-21T06:33:12Z,98.19,grocery,IN,True,False
txn_0000403,card_00282,2026-01-29T06:06:00Z,72.72,grocery,DE,False,False
txn_0000404,card_00391,2026-01-16T08:29:45Z,63.69,entertainment,IN,False,False
txn_0000405,card_00403,2026-01-14T13:25:29Z,50.16,fuel,AE,True,False
txn_0000406,card_00454,2026-01-24T10:32:27Z,11.39,entertainment,SG,False,False
txn_0000407,card_00725,2026-01-07T14:44:35Z,30.58,grocery,AE,False,False
txn_0000408,card_00287,2026-01-06T21:47:09Z,35.45,entertainment,GB,True,False
txn_0000409,card_00603,2026-01-01T06:35:55Z,79.92,electronics,SG,True,False
txn_0000410,card_00579,2026-01-08T18:06:39Z,36.1,grocery,IN,False,False
txn_0000411,card_00290,2026-01-07T14:10:54Z,238.07,restaurant,AE,False,False
txn_0000412,card_00612,2026-01-05T18:19:19Z,54.85,pharmacy,DE,True,False
txn_0000413,card_00286,2026-01-30T13:41:58Z,227.46,travel,IN,False,False
txn_0000414,card_00361,2026-01-30T12:48:05Z,56.09,utilities,GB,False,False
txn_0000415,card_00187,2026-01-20T17:37:19Z,327.83,entertainment,GB,False,False
txn_0000416,card_00320,2026-01-13T00:08:03Z,78.84,grocery,IN,True,False
txn_0000417,card_00318,2026-01-16T04:02:36Z,305.24,grocery,DE,True,False
txn_0000418,card_00639,2026-01-08T22:25:32Z,25.27,electronics,GB,False,False
txn_0000419,card_00500,2026-01-04T07:38:51Z,111.62,utilities,IN,True,False
txn_0000420,card_00004,2026-01-23T20:46:14Z,9.2,travel,IN,True,False
txn_0000421,card_00007,2026-01-06T18:22:04Z,2203.0,travel,DE,True,True
txn_0000422,card_00409,2026-01-18T18:57:00Z,25.51,entertainment,DE,False,False
txn_0000423,card_00145,2026-01-13T00:11:41Z,146.77,travel,US,True,False
txn_0000424,card_00871,2026-01-29T08:10:02Z,27.54,utilities,GB,True,False
txn_0000425,card_00357,2026-01-29T12:00:08Z,251.42,online_retail,IN,False,False
txn_0000426,card_00809,2026-01-27T14:49:06Z,66.35,entertainment,GB,True,False
txn_0000427,card_00060,2026-01-10T14:55:22Z,59.24,atm_withdrawal,DE,True,False
txn_0000428,card_00081,2026-01-06T16:41:08Z,96.18,fuel,DE,True,False
txn_0000429,card_00589,2026-01-24T22:11:50Z,127.81,electronics,AE,False,False
txn_0000430,card_00395,2026-01-16T22:51:59Z,47.77,utilities,IN,True,False
txn_0000431,card_00232,2026-01-23T10:06:55Z,90.04,pharmacy,SG,False,False
txn_0000432,card_00833,2026-01-06T17:56:02Z,27.09,electronics,AE,False,False
txn_0000433,card_00102,2026-01-03T05:30:17Z,799.82,fuel,US,False,False
txn_0000434,card_00510,2026-01-30T07:31:26Z,105.42,utilities,SG,True,False
txn_0000435,card_00876,2026-01-11T09:03:59Z,68.11,online_retail,DE,True,False
txn_0000436,card_00858,2026-01-26T23:44:30Z,112.85,pharmacy,AE,True,False
txn_0000437,card_00279,2026-01-08T22:52:43Z,84.2,restaurant,US,True,False
txn_0000438,card_00537,2026-01-26T13:39:30Z,106.09,restaurant,IN,False,False
txn_0000439,card_00809,2026-01-20T00:26:20Z,333.69,entertainment,SG,False,False
txn_0000440,card_00335,2026-01-28T06:41:33Z,185.45,fuel,DE,False,False
txn_0000441,card_00375,2026-01-04T00:01:37Z,39.83,utilities,AE,True,False
txn_0000442,card_00052,2026-01-27T16:59:14Z,23.17,entertainment,DE,False,False
txn_0000443,card_00810,2026-01-26T15:15:11Z,77.35,online_retail,IN,False,False
txn_0000444,card_00477,2026-01-17T03:54:46Z,48.31,online_retail,DE,True,False
txn_0000445,card_00841,2026-01-07T22:15:03Z,91.8,utilities,IN,False,False
txn_0000446,card_00175,2026-01-03T08:57:29Z,32.81,atm_withdrawal,DE,False,False
txn_0000447,card_00458,2026-01-28T06:43:54Z,420.52,atm_withdrawal,SG,True,False
txn_0000448,card_00438,2026-01-21T15:10:02Z,51.58,fuel,SG,False,False
txn_0000449,card_00799,2026-01-18T10:40:05Z,19.51,entertainment,SG,False,False
txn_0000450,card_00805,2026-01-02T01:56:22Z,20.39,atm_withdrawal,US,True,False
txn_0000451,card_00315,2026-01-17T15:11:52Z,79.8,online_retail,SG,True,False
txn_0000452,card_00349,2026-01-16T17:01:06Z,89.17,fuel,DE,False,False
txn_0000453,card_00229,2026-01-01T11:01:28Z,208.36,electronics,IN,False,False
txn_0000454,card_00714,2026-01-17T02:35:31Z,29.38,atm_withdrawal,SG,True,False
txn_0000455,card_00624,2026-01-03T09:08:16Z,197.08,fuel,GB,True,False
txn_0000456,card_00268,2026-01-27T15:48:27Z,27.77,grocery,DE,False,False
txn_0000457,card_00758,2026-01-10T02:58:33Z,16.26,atm_withdrawal,DE,False,False
txn_0000458,card_00879,2026-01-13T09:42:48Z,115.53,restaurant,US,False,False
txn_0000459,card_00208,2026-01-10T08:35:14Z,91.99,atm_withdrawal,DE,True,False
txn_0000460,card_00567,2026-01-07T03:26:28Z,76.22,atm_withdrawal,US,True,False
txn_0000461,card_00838,2026-01-15T20:12:26Z,98.93,online_retail,GB,False,False
txn_0000462,card_00609,2026-01-27T00:24:14Z,26.17,restaurant,AE,False,False
txn_0000463,card_00058,2026-01-27T19:06:33Z,37.61,atm_withdrawal,US,True,False
txn_0000464,card_00094,2026-01-30T15:53:13Z,58.8,grocery,IN,True,False
txn_0000465,card_00002,2026-01-04T22:59:15Z,92.68,electronics,IN,True,False
txn_0000466,card_00856,2026-01-25T20:53:00Z,40.55,travel,GB,True,False
txn_0000467,card_00118,2026-01-04T16:54:57Z,47.27,travel,IN,True,False
txn_0000468,card_00562,2026-01-04T00:14:03Z,284.14,utilities,IN,True,False
txn_0000469,card_00605,2026-01-03T08:51:09Z,28.76,atm_withdrawal,AE,True,False
txn_0000470,card_00340,2026-01-27T16:08:44Z,54.19,restaurant,IN,False,False
txn_0000471,card_00742,2026-01-26T00:57:25Z,76.43,fuel,GB,False,False
txn_0000472,card_00261,2026-01-27T00:28:54Z,21.88,online_retail,AE,False,False
txn_0000473,card_00667,2026-01-20T06:43:19Z,61.78,pharmacy,AE,False,False
txn_0000474,card_00667,2026-01-10T06:29:54Z,62.75,atm_withdrawal,DE,False,False
txn_0000475,card_00193,2026-01-29T19:46:27Z,101.53,grocery,DE,True,False
txn_0000476,card_00077,2026-01-16T05:41:14Z,60.72,entertainment,DE,True,False
txn_0000477,card_00685,2026-01-24T11:03:16Z,72.49,entertainment,GB,False,False
txn_0000478,card_00281,2026-01-12T15:00:00Z,11.68,restaurant,US,True,False
txn_0000479,card_00348,2026-01-11T15:31:54Z,90.07,online_retail,SG,True,False
txn_0000480,card_00550,2026-01-01T20:07:26Z,223.61,pharmacy,SG,False,False
txn_0000481,card_00241,2026-01-01T10:27:40Z,71.81,online_retail,SG,True,False
txn_0000482,card_00686,2026-01-04T05:00:20Z,17.13,electronics,AE,True,False
txn_0000483,card_00633,2026-01-05T19:54:00Z,33.12,fuel,GB,True,False
txn_0000484,card_00222,2026-01-24T16:52:18Z,466.22,online_retail,SG,False,False
txn_0000485,card_00050,2026-01-06T01:15:18Z,231.95,restaurant,DE,False,False
txn_0000486,card_00093,2026-01-25T01:56:14Z,284.67,fuel,IN,True,False
txn_0000487,card_00733,2026-01-25T12:42:25Z,49.42,atm_withdrawal,DE,False,False
txn_0000488,card_00798,2026-01-21T20:45:00Z,51.62,travel,AE,False,False
txn_0000489,card_00470,2026-01-02T23:37:20Z,126.44,restaurant,US,True,False
txn_0000490,card_00466,2026-01-11T21:31:47Z,24.68,grocery,US,True,False
txn_0000491,card_00480,2026-01-03T17:29:41Z,33.53,electronics,SG,False,False
txn_0000492,card_00349,2026-01-28T09:59:41Z,384.56,fuel,GB,False,False
txn_0000493,card_00822,2026-01-05T18:39:36Z,253.84,fuel,AE,False,False
txn_0000494,card_00331,2026-01-28T18:36:23Z,15.71,fuel,US,True,False
txn_0000495,card_00254,2026-01-14T10:37:40Z,107.2,fuel,IN,True,False
txn_0000496,card_00734,2026-01-17T08:05:09Z,775.07,pharmacy,US,True,False
txn_0000497,card_00414,2026-01-13T16:04:58Z,87.27,fuel,US,True,False
txn_0000498,card_00808,2026-01-04T09:27:00Z,70.77,pharmacy,DE,False,False
txn_0000499,card_00481,2026-01-22T05:12:35Z,38.2,entertainment,IN,True,False
