transaction_id,card_id,timestamp,amount,merchant_category,country,card_present,is_fraud
txn_0000326,card_00041,2026-01-15T18:47:04Z,59.03,online_retail,SG,True,False
txn_0000327,card_00828,2026-01-03T18:59:22Z,59.33,atm_withdrawal,AE,True,False
txn_0000328,card_00615,2026-01-04T22:18:14Z,333.06,entertainment,DE,True,False
txn_0000329,card_00650,2026-01-20T01:44:16Z,680.76,atm_withdrawal,US,True,False
txn_0000330,card_00860,2026-01-01T00:21:55Z,102.58,grocery,SG,True,False
txn_0000331,card_00065,2026-01-25T12:21:15Z,104.82,pharmacy,SG,False,False
txn_0000332,card_00508,2026-01-08T08:25:36Z,182.96,restaurant,AE,True,False
txn_0000333,card_00376,2026-01-07T21:30:00Z,26.1,grocery,IN,False,False
txn_0000334,card_00090,2026-01-08T12:35:31Z,85.58,fuel,SG,True,False
txn_0000335,card_00805,2026-01-14T04:20:42Z,145.25,grocery,US,True,False
txn_0000336,card_00106,2026-01-04T16:14:03Z,45.53,travel,AE,True,False
txn_0000337,card_00481,2026-01-30T19:43:29Z,68.61,atm_withdrawal,AE,False,False
txn_0000338,card_00137,2026-01-04T10:40:15Z,42.33,travel,DE,False,False
txn_0000339,card_00536,2026-01-09T01:16:07Z,35.35,electronics,US,True,False
txn_0000340,card_00094,2026-01-19T18:08:51Z,40.87,pharmacy,IN,True,False
txn_0000341,card_00425,2026-01-23T17:00:16Z,161.37,fuel,US,True,False
txn_0000342,card_00598,2026-01-11T17:58:48Z,86.12,atm_withdrawal,GB,True,False
txn_0000343,card_00137,2026-01-11T13:54:44Z,153.9,restaurant,AE,True,False
txn_0000344,card_00606,2026-01-13T21:31:03Z,40.95,grocery,US,False,False
txn_0000345,card_00614,2026-01-03T06:15:17Z,12.2,restaurant,AE,True,False
txn_0000346,card_00069,2026-01-13T06:16:21Z,24.77,atm_withdrawal,SG,True,False
txn_0000347,card_00129,2026-01-07T00:55:44Z,328.24,atm_withdrawal,AE,False,True
txn_0000348,card_00545,2026-01-14T05:55:07Z,74.13,pharmacy,GB,True,False
txn_0000349,card_00272,2026-01-28T13:35:16Z,15.16,online_retail,IN,False,False
txn_0000350,card_00722,2026-01-09T04:54:20Z,40.38,restaurant,US,True,False
txn_0000351,card_00545,2026-01-03T09:59:08Z,21.71,pharmacy,GB,False,False
txn_0000352,card_00381,2026-01-14T18:02:36Z,54.51,fuel,US,True,False
txn_0000353,card_00553,2026-01-26T11:28:03Z,10.72,online_retail,SG,False,False
txn_0000354,card_00757,2026-01-28T13:40:12Z,52.43,restaurant,DE,False,False
txn_0000355,card_00784,2026-01-02T00:31:34Z,193.08,travel,AE,True,False
txn_0000356,card_00736,2026-01-04T02:07:37Z,179.49,travel,DE,True,False
txn_0000357,card_00294,2026-01-20T10:23:05Z,39.25,restaurant,AE,True,False
txn_0000358,card_00827,2026-01-04T22:46:56Z,12.39,utilities,GB,False,False
txn_0000359,card_00099,2026-01-21T14:34:14Z,179.01,atm_withdrawal,SG,False,False
txn_0000360,card_00460,2026-01-18T20:12:26Z,37.41,travel,SG,False,False
txn_0000361,card_00075,2026-01-03T19:55:16Z,127.67,fuel,AE,False,False
txn_0000362,card_00364,2026-01-10T01:13:02Z,58.41,atm_withdrawal,AE,False,False
txn_0000363,card_00522,2026-01-09T11:32:28Z,154.5,pharmacy,DE,False,False
txn_0000364,card_00460,2026-01-13T08:48:02Z,54.14,fuel,DE,True,False
txn_0000365,card_00128,2026-01-13T01:31:32Z,18.73,grocery,US,False,False
txn_0000366,card_00480,2026-01-17T01:07:13Z,10.5,electronics,SG,False,False
txn_0000367,card_00238,2026-01-14T01:25:40Z,121.21,travel,IN,False,False
txn_0000368,card_00840,2026-01-23T21:32:07Z,41.84,travel,US,True,False
txn_0000369,card_00224,2026-01-07T15:01:38Z,41.32,utilities,GB,False,False
txn_0000370,card_00268,2026-01-24T05:14:23Z,10.07,pharmacy,GB,True,False
txn_0000371,card_00585,2026-01-29T11:07:25Z,306.88,pharmacy,IN,False,False
txn_0000372,card_00710,2026-01-26T02:30:52Z,551.68,utilities,IN,False,False
txn_0000373,card_00794,2026-01-09T07:45:08Z,41.77,restaurant,US,False,False
txn_0000374,card_00002,2026-01-22T22:32:34Z,158.1,online_retail,US,False,False
txn_0000375,card_00278,2026-01-07T20:01:13Z,24.96,online_retail,US,True,False
txn_0000376,card_00288,2026-01-01T16:26:25Z,51.9,pharmacy,SG,False,False
txn_0000377,card_00564,2026-01-18T22:30:22Z,69.94,restaurant,GB,False,False
txn_0000378,card_00725,2026-01-29T13:19:34Z,42.73,entertainment,IN,True,False
txn_0000379,card_00003,2026-01-14T04:21:38Z,129.16,pharmacy,GB,False,False
txn_0000380,card_00663,2026-01-05T08:29:52Z,65.08,fuel,AE,False,False
txn_0000381,card_00589,2026-01-11T12:06:42Z,16.44,travel,AE,True,True
txn_0000382,card_00827,2026-01-16T00:34:11Z,116.92,restaurant,IN,False,False
txn_0000383,card_00032,2026-01-15T05:47:30Z,48.28,entertainment,DE,True,False
txn_0000384,card_00742,2026-01-27T13:04:32Z,16.86,pharmacy,IN,True,False
txn_0000385,card_00553,2026-01-12T08:02:01Z,142.79,pharmacy,US,False,False
txn_0000386,card_00444,2026-01-05T13:39:20Z,315.39,travel,GB,True,False
txn_0000387,card_00304,2026-01-05T14:57:49Z,52.23,restaurant,IN,False,False
txn_0000388,card_00705,2026-01-08T08:22:43Z,124.69,restaurant,GB,False,False
txn_0000389,card_00676,2026-01-05T02:57:29Z,132.1,utilities,AE,True,False
txn_0000390,card_00218,2026-01-03T22:05:46Z,204.31,pharmacy,GB,True,False
txn_0000391,card_00320,2026-01-05T08:05:00Z,61.41,utilities,US,True,False
txn_0000392,card_00862,2026-01-24T17:16:26Z,37.47,pharmacy,SG,False,False
txn_0000393,card_00132,2026-01-30T17:51:07Z,118.34,fuel,AE,True,False
txn_0000394,card_00014,2026-01-27T20:43:48Z,46.09,travel,US,True,False
txn_0000395,card_00553,2026-01-21T07:19:22Z,4.9,restaurant,AE,True,False
txn_0000396,card_00239,2026-01-22T03:56:58Z,49.09,electronics,SG,False,False
txn_0000397,card_00437,2026-01-16T02:49:42Z,70.05,entertainment,SG,True,False
txn_0000398,card_00202,2026-01-19T23:00:20Z,133.37,grocery,SG,False,False
txn_0000399,card_00443,2026-01-03T23:35:18Z,71.68,online_retail,SG,False,False
txn_0000400,card_00150,2026-01-30T19:39:11Z,80.29,travel,DE,False,False
txn_0000401,card_00591,2026-01-12T23:04:46Z,49.09,restaurant,IN,True,False
txn_0000402,card_00511,2026-01-16T22:39:03Z,41.5,utilities,US,False,False
txn_0000403,card_00675,2026-01-30T07:19:53Z,11.94,grocery,US,False,False
txn_0000404,card_00613,2026-01-04T08:32:53Z,47.33,grocery,GB,True,False
txn_0000405,card_00584,2026-01-16T14:04:01Z,193.47,utilities,SG,False,False
txn_0000406,card_00753,2026-01-24T10:04:10Z,323.59,fuel,AE,False,False
txn_0000407,card_00512,2026-01-28T01:42:31Z,170.11,electronics,SG,True,False
txn_0000408,card_00696,2026-01-11T23:02:08Z,15.16,electronics,US,False,False
txn_0000409,card_00591,2026-01-11T20:29:59Z,119.48,utilities,DE,True,False
txn_0000410,card_00457,2026-01-25T13:43:13Z,129.34,online_retail,US,True,False
txn_0000411,card_00241,2026-01-04T09:35:29Z,101.95,utilities,DE,True,False
txn_0000412,card_00620,2026-01-16T00:37:36Z,36.73,travel,GB,True,False
txn_0000413,card_00599,2026-01-30T19:00:21Z,47.69,fuel,DE,True,False
txn_0000414,card_00624,2026-01-10T10:07:38Z,69.57,travel,DE,True,False
txn_0000415,card_00788,2026-01-25T19:41:09Z,11.21,online_retail,DE,False,False
txn_0000416,card_00392,2026-01-18T07:07:51Z,56.37,online_retail,US,True,False
txn_0000417,card_00153,2026-01-07T10:31:10Z,185.95,grocery,AE,False,False
txn_0000418,card_00108,2026-01-08T18:58:04Z,57.56,pharmacy,US,True,False
txn_0000419,card_00610,2026-01-09T02:31:59Z,180.41,entertainment,AE,True,False
txn_0000420,card_00836,2026-01-12T04:08:06Z,7.47,online_retail,GB,False,False
txn_0000421,card_00191,2026-01-11T18:46:16Z,94.66,online_retail,AE,False,False
txn_0000422,card_00197,2026-01-14T23:09:34Z,119.78,fuel,AE,False,False
txn_0000423,card_00767,2026-01-09T21:37:14Z,25.89,pharmacy,GB,True,False
txn_0000424,card_00179,2026-01-17T02:43:31Z,33.73,entertainment,GB,False,False
txn_0000425,card_00612,2026-01-22T01:11:21Z,295.65,grocery,DE,True,False
txn_0000426,card_00239,2026-01-05T19:33:09Z,8.4,grocery,DE,False,False
txn_0000427,card_00675,2026-01-13T15:37:25Z,18.11,grocery,DE,True,False
txn_0000428,card_00420,2026-01-09T13:08:06Z,16.59,pharmacy,IN,False,False
txn_0000429,card_00064,2026-01-07T02:05:35Z,3.16,pharmacy,AE,True,False
txn_0000430,card_00062,2026-01-24T03:20:02Z,314.31,grocery,IN,False,False
txn_0000431,card_00821,2026-01-29T16:06:27Z,28.71,electronics,SG,True,False
txn_0000432,card_00124,2026-01-27T05:45:26Z,10.0,entertainment,SG,True,False
txn_0000433,card_00309,2026-01-03T18:19:43Z,34.28,fuel,SG,True,False
txn_0000434,card_00416,2026-01-06T16:56:20Z,34.96,atm_withdrawal,GB,False,False
txn_0000435,card_00470,2026-01-27T03:38:52Z,31.64,grocery,AE,False,False
txn_0000436,card_00278,2026-01-20T10:48:13Z,54.52,entertainment,US,False,False
txn_0000437,card_00781,2026-01-29T02:21:47Z,47.74,atm_withdrawal,GB,True,False
txn_0000438,card_00570,2026-01-21T16:02:32Z,33.54,electronics,IN,True,False
txn_0000439,card_00364,2026-01-17T12:27:16Z,23.81,entertainment,AE,False,False
txn_0000440,card_00436,2026-01-17T11:37:33Z,36.15,grocery,AE,False,False
txn_0000441,card_00081,2026-01-21T05:36:11Z,124.11,electronics,AE,False,False
txn_0000442,card_00443,2026-01-21T08:01:20Z,30.85,utilities,GB,False,False
txn_0000443,card_00581,2026-01-26T19:10:50Z,152.43,travel,US,True,False
txn_0000444,card_00253,2026-01-19T11:37:51Z,306.92,restaurant,AE,False,False
txn_0000445,card_00302,2026-01-10T11:48:35Z,436.53,restaurant,US,True,True
txn_0000446,card_00051,2026-01-23T17:55:35Z,205.18,fuel,SG,True,False
txn_0000447,card_00719,2026-01-18T00:16:07Z,153.01,grocery,DE,False,False
txn_0000448,card_00859,2026-01-11T23:25:06Z,77.51,pharmacy,SG,False,False
txn_0000449,card_00047,2026-01-01T01:20:24Z,50.79,fuel,GB,False,False
txn_0000450,card_00620,2026-01-05T20:05:54Z,30.34,entertainment,US,True,False
txn_0000451,card_00900,2026-01-02T21:09:47Z,667.39,utilities,DE,False,False
txn_0000452,card_00049,2026-01-20T00:45:44Z,182.19,restaurant,GB,False,False
txn_0000453,card_00555,2026-01-28T23:53:17Z,52.47,electronics,SG,True,False
txn_0000454,card_00511,2026-01-28T15:43:21Z,80.63,utilities,AE,True,False
txn_0000455,card_00421,2026-01-17T07:47:07Z,40.41,travel,SG,False,False
txn_0000456,card_00764,2026-01-28T12:37:32Z,71.12,electronics,GB,False,False
txn_0000457,card_00347,2026-01-13T03:23:59Z,1091.12,entertainment,SG,False,False
txn_0000458,card_00288,2026-01-22T19:06:36Z,68.7,online_retail,SG,True,False
txn_0000459,card_00355,2026-01-30T02:38:17Z,28.34,atm_withdrawal,SG,False,False
txn_0000460,card_00318,2026-01-17T23:55:53Z,749.43,grocery,AE,True,False
txn_0000461,card_00688,2026-01-12T20:52:42Z,157.46,utilities,US,True,False
txn_0000462,card_00450,2026-01-15T17:28:51Z,252.12,grocery,GB,True,False
txn_0000463,card_00822,2026-01-29T16:08:29Z,36.7,utilities,SG,True,False
txn_0000464,card_00378,2026-01-25T01:14:11Z,90.62,pharmacy,GB,True,False
txn_0000465,card_00801,2026-01-22T08:12:51Z,223.37,electronics,SG,True,False
txn_0000466,card_00408,2026-01-11T22:13:12Z,254.72,entertainment,SG,True,False
txn_0000467,card_00442,2026-01-05T12:19:31Z,185.34,pharmacy,AE,False,False
txn_0000468,card_00751,2026-01-17T03:34:54Z,15.41,utilities,AE,True,False
txn_0000469,card_00585,2026-01-02T03:58:30Z,30.24,fuel,IN,False,False
txn_0000470,card_00113,2026-01-01T19:22:22Z,126.17,grocery,IN,False,False
txn_0000471,card_00886,2026-01-21T00:43:38Z,38.31,pharmacy,US,False,False
txn_0000472,card_00392,2026-01-25T09:53:03Z,88.38,travel,IN,True,False
txn_0000473,card_00886,2026-01-22T22:22:39Z,43.28,pharmacy,GB,True,True
txn_0000474,card_00885,2026-01-05T04:08:22Z,13.3,electronics,IN,True,False
txn_0000475,card_00226,2026-01-29T18:34:12Z,116.7,restaurant,DE,False,False
txn_0000476,card_00497,2026-01-26T04:20:29Z,101.98,electronics,DE,False,False
txn_0000477,card_00531,2026-01-10T09:39:38Z,36.14,utilities,US,True,False
txn_0000478,card_00060,2026-01-07T21:54:46Z,175.99,online_retail,IN,True,False
txn_0000479,card_00576,2026-01-29T01:46:52Z,15.03,utilities,US,True,False
txn_0000480,card_00216,2026-01-07T17:58:52Z,33.93,electronics,SG,True,False
txn_0000481,card_00665,2026-01-02T07:18:54Z,371.68,restaurant,DE,False,False
txn_0000482,card_00051,2026-01-03T12:20:11Z,59.17,entertainment,US,False,False
txn_0000483,card_00797,2026-01-24T08:48:19Z,44.0,restaurant,IN,False,False
txn_0000484,card_00272,2026-01-06T21:50:24Z,44.54,atm_withdrawal,SG,True,False
txn_0000485,card_00573,2026-01-07T03:14:51Z,17.51,fuel,GB,True,False
txn_0000486,card_00899,2026-01-24T19:46:00Z,157.56,pharmacy,AE,False,False
txn_0000487,card_00212,2026-01-13T06:32:18Z,14.81,fuel,IN,True,False
txn_0000488,card_00594,2026-01-24T13:54:47Z,18.76,entertainment,SG,True,False
txn_0000489,card_00661,2026-01-10T16:09:09Z,179.85,online_retail,SG,False,False
txn_0000490,card_00848,2026-01-22T13:36:50Z,18.59,pharmacy,IN,True,False
txn_0000491,card_00895,2026-01-16T14:21:43Z,58.46,travel,GB,False,False
txn_0000492,card_00380,2026-01-24T15:37:23Z,28.36,online_retail,IN,True,False
txn_0000493,card_00285,2026-01-04T05:43:39Z,99.35,pharmacy,US,False,False
txn_0000494,card_00321,2026-01-25T09:47:52Z,311.59,fuel,US,True,False
txn_0000495,card_00032,2026-01-04T00:28:19Z,201.32,online_retail,IN,True,True
txn_0000496,card_00559,2026-01-17T07:09:27Z,17.28,online_retail,GB,False,False
txn_0000497,card_00002,2026-01-09T20:39:09Z,184.84,atm_withdrawal,US,False,False
txn_0000498,card_00585,2026-01-01T21:44:02Z,130.73,grocery,DE,False,False
txn_0000499,card_00897,2026-01-19T16:15:34Z,38.09,pharmacy,GB,True,False
